CodeSite,DateDebut,DateFin,CodePostal,TypeAppareil,Download,Upload,Langue,Latitude,Longitude
PW0193,2019-09-21T18:33:00+02:00,2019-09-21T18:37:00+02:00,75001,Mobile,28816982,5226498,Français,48.8574278537,2.3470199245
PW0110,2019-09-21T18:34:00+02:00,2019-09-21T18:44:00+02:00,75001,Mobile,42836355,3709059,Français,48.8614694222,2.346303724
PW0109,2019-09-21T18:36:00+02:00,2019-09-21T18:57:00+02:00,75009,Ordinateur,406997165,192426745,Français,48.8811113359,2.3323455598
PW0009,2019-09-21T18:37:00+02:00,2019-09-21T20:20:00+02:00,75018,Mobile,3278250,717763,Français,48.8901061541,2.3632099736
PW0040,2019-09-21T18:39:00+02:00,2019-09-21T18:42:00+02:00,75014,Mobile,4749192,504097,Français,48.83559168,2.3258213932
PW0051,2019-09-21T18:42:00+02:00,2019-09-21T18:44:00+02:00,75012,Mobile,540835,305400,Italien,48.8425411215,2.3974768897
PW0159,2019-09-21T18:42:00+02:00,2019-09-21T18:52:00+02:00,75019,Mobile,12837933,1462845,Français,48.8796817468,2.3883276374
PW0045,2019-09-21T18:46:00+02:00,2019-09-21T19:56:00+02:00,75020,Mobile,30492294,5445074,Anglais,48.8598387687,2.4032269985
PW0159-1,2019-09-21T18:47:00+02:00,2019-09-21T19:04:00+02:00,75019,Mobile,69191675,6471968,Russe,48.8764730512,2.3810174201
PW0114,2019-09-21T18:48:00+02:00,2019-09-21T20:48:00+02:00,75013,Ordinateur,42139141,2820839,Français,48.830786809,2.3567544767
PW0147,2019-09-21T18:51:00+02:00,2019-09-21T19:35:00+02:00,75010,Mobile,3025046,487494,Anglais,48.8754298708,2.353666773
PW0182,2019-09-21T18:52:00+02:00,2019-09-21T19:32:00+02:00,75019,Mobile,5269860,438533,Anglais,48.8827940633,2.3827054256
PW0112,2019-09-21T18:52:00+02:00,2019-09-21T19:16:00+02:00,75001,Ordinateur,43527257,3951574,Français,48.8614889106,2.3441541095
PW0189,2019-09-21T19:02:00+02:00,2019-09-21T19:06:00+02:00,75007,Mobile,3788516,626580,Français,48.8629641751,2.3045246819
PW0149,2019-09-21T19:05:00+02:00,2019-09-21T19:18:00+02:00,75001,Mobile,28820091,3321948,Anglais,48.8593733254,2.3358223561
PW0144,2019-09-21T19:07:00+02:00,2019-09-21T19:54:00+02:00,75020,Mobile,12637028,1541411,Anglais,48.8492339972,2.4120981583
PW0118,2019-09-21T19:08:00+02:00,2019-09-21T19:44:00+02:00,75006,Mobile,42555577,2019471,Français,48.8481097373,2.3275943361
PW0189,2019-09-21T19:11:00+02:00,2019-09-21T19:13:00+02:00,75007,Mobile,3003290,2616400,Anglais,48.8629641751,2.3045246819
PW0062,2019-09-21T19:11:00+02:00,2019-09-21T19:39:00+02:00,75013,Mobile,1344456,417589,Français,48.827750994,2.3595956139
PW0126,2019-09-21T19:15:00+02:00,2019-09-21T19:40:00+02:00,75005,Ordinateur,6935011,982431,Français,48.8424935285,2.3496737607
PW0126,2019-09-21T19:15:00+02:00,2019-09-21T19:41:00+02:00,75005,Ordinateur,20845863,6752257,Français,48.8424935285,2.3496737607
PW0076,2019-09-21T19:16:00+02:00,2019-09-21T19:23:00+02:00,75011,Mobile,13193934,1392444,Français,48.8606741278,2.3703438669
PW0164,2019-09-21T19:23:00+02:00,2019-09-21T20:10:00+02:00,75010,Mobile,102134199,7483909,Français,48.8744988283,2.3619049385
PW0117,2019-09-21T19:24:00+02:00,2019-09-21T19:26:00+02:00,75015,Mobile,173149,130435,Anglais,48.8497413105,2.2861367437
PW0175,2019-09-21T19:24:00+02:00,2019-09-21T19:31:00+02:00,75016,Mobile,8683491,5189850,Espagnol,48.8609372147,2.2893499444
PW0181,2019-09-21T19:27:00+02:00,2019-09-21T19:30:00+02:00,75004,Mobile,10773978,5671346,Français,48.8566875709,2.3489230003
PW0163,2019-09-21T19:30:00+02:00,2019-09-21T19:38:00+02:00,75004,Mobile,16318326,817062,Français,48.8556307839,2.3656584031
PW0144,2019-09-21T19:32:00+02:00,2019-09-21T19:42:00+02:00,75020,Mobile,12333612,2087226,Français,48.8794445126,2.3125231
PW0150,2019-09-21T19:32:00+02:00,2019-09-21T19:49:00+02:00,75004,Mobile,7524224,610336,Anglais,48.8523533398,2.3603109745
PW0110,2019-09-21T19:32:00+02:00,2019-09-21T19:41:00+02:00,75001,Mobile,18955528,1717600,Italien,48.8614694222,2.346303724
PW0051,2019-09-21T19:33:00+02:00,2019-09-21T19:35:00+02:00,75012,Mobile,1336932,300931,Anglais,48.8425411215,2.3974768897
PW0113,2019-09-21T19:36:00+02:00,2019-09-21T19:59:00+02:00,75016,Mobile,17239338,3383804,Français,48.8618363826,2.2842707912
PW0191,2019-09-21T19:36:00+02:00,2019-09-21T20:07:00+02:00,75004,Ordinateur,33617673,9884971,Anglais,48.8547105055,2.353240934
PW0022,2019-09-21T19:37:00+02:00,2019-09-21T19:59:00+02:00,75007,Mobile,7648261,29607523,Japonais,48.8568664767,2.3200436974
PW0119,2019-09-21T19:38:00+02:00,2019-09-21T19:51:00+02:00,75004,Mobile,24885383,7670616,Russe,48.8572732825,2.3512776121
PW0021,2019-09-21T19:39:00+02:00,2019-09-21T19:42:00+02:00,75005,Mobile,7092105,297522,Espagnol,48.846191709,2.3445808787
PW0182,2019-09-21T19:51:00+02:00,2019-09-21T20:03:00+02:00,75019,Mobile,17536963,1223729,Anglais,48.8827940633,2.3827054256
PW0088,2019-09-21T19:54:00+02:00,2019-09-21T20:04:00+02:00,75015,Mobile,41728512,2603525,Français,48.8280331741,2.2933276108
PW0163,2019-09-21T20:02:00+02:00,2019-09-21T20:05:00+02:00,75004,Mobile,2607729,167369,Anglais,48.8556307839,2.3656584031
PW0182,2019-09-21T20:10:00+02:00,2019-09-21T20:11:00+02:00,75019,Mobile,5259763,432364,Français,48.8827940633,2.3827054256
PW0190,2019-09-21T20:10:00+02:00,2019-09-21T20:18:00+02:00,75007,Mobile,1443036,389469,Français,48.8611484589,2.325065434
PW0182,2019-09-21T20:10:00+02:00,2019-09-21T20:18:00+02:00,75019,Mobile,14532864,1206429,Anglais,48.8827940633,2.3827054256
PW0193,2019-09-21T20:14:00+02:00,2019-09-21T20:17:00+02:00,75001,Mobile,3784243,1880221,Anglais,48.8574278537,2.3470199245
PW0184,2019-09-21T20:17:00+02:00,2019-09-21T20:44:00+02:00,75009,Mobile,18393833,42557777,Italien,48.88231743,2.34452052
PW0085,2019-09-21T20:22:00+02:00,2019-09-21T20:28:00+02:00,75020,Mobile,27711271,21893150,Français,48.8740265007,2.4121376797
PW0170,2019-09-21T20:24:00+02:00,2019-09-21T21:06:00+02:00,75018,Mobile,71739364,4598019,Français,48.8864505694,2.3654757972
PW0191,2019-09-21T20:25:00+02:00,2019-09-21T20:29:00+02:00,75004,Mobile,6404543,635171,Français,48.8547105055,2.353240934
PW0112,2019-09-21T20:25:00+02:00,2019-09-21T21:01:00+02:00,75001,Mobile,19690448,1663956,Français,48.8614889106,2.3441541095
PW0071,2019-09-21T20:27:00+02:00,2019-09-21T21:57:00+02:00,75020,Tablette,479342909,40259451,Français,48.8714830648,2.3786770353
PW0191,2019-09-21T20:30:00+02:00,2019-09-21T20:52:00+02:00,75004,Ordinateur,8367117,2300505,Anglais,48.8547105055,2.353240934
PW0200,2019-09-21T20:31:00+02:00,2019-09-21T20:32:00+02:00,75012,Mobile,3350654,292202,Français,48.8401255449,2.4398352472
PW0153,2019-09-21T20:36:00+02:00,2019-09-21T20:56:00+02:00,75004,Mobile,7296717,1219129,Français,48.8580407243,2.3492201015
PW0163,2019-09-21T20:38:00+02:00,2019-09-21T20:59:00+02:00,75004,Mobile,110998974,8066034,Français,48.8556307839,2.3656584031
PW0181,2019-09-21T20:38:00+02:00,2019-09-21T21:21:00+02:00,75004,Mobile,46963243,24380455,Français,48.8566875709,2.3489230003
PW0163,2019-09-21T20:45:00+02:00,2019-09-21T21:09:00+02:00,75004,Mobile,30250881,1841766,Français,48.8556307839,2.3656584031
PW0154,2019-09-21T20:56:00+02:00,2019-09-21T21:35:00+02:00,75010,Mobile,104657626,4408558,Français,48.8480849077,2.3496431076
PW0190,2019-09-21T21:02:00+02:00,2019-09-21T21:03:00+02:00,75007,Mobile,2041906,222884,Anglais,48.8611484589,2.325065434
PW0175,2019-09-21T21:04:00+02:00,2019-09-21T21:33:00+02:00,75016,Mobile,9586662,16946237,Français,48.8609372147,2.2893499444
PW0186,2019-09-21T21:05:00+02:00,2019-09-21T21:40:00+02:00,75009,Mobile,108273208,33316741,Français,48.8769016573,2.3464050031
PW0190,2019-09-21T21:18:00+02:00,2019-09-21T22:00:00+02:00,75007,Mobile,30569700,5451404,Russe,48.8611484589,2.325065434
PW0190,2019-09-21T21:18:00+02:00,2019-09-21T21:24:00+02:00,75007,Mobile,17588537,1428709,Anglais,48.8611484589,2.325065434
PW0123,2019-09-21T21:27:00+02:00,2019-09-21T21:41:00+02:00,75004,Mobile,7857651,104752271,Espagnol,48.8563193139,2.3517550767
PW0191,2019-09-21T21:32:00+02:00,2019-09-21T21:47:00+02:00,75004,Mobile,18207462,53922077,Anglais,48.8547105055,2.353240934
PW0150,2019-09-21T21:33:00+02:00,2019-09-21T21:44:00+02:00,75004,Mobile,3570909,656731,Russe,48.8523533398,2.3603109745
PW0191,2019-09-21T21:39:00+02:00,2019-09-21T23:01:00+02:00,75004,Mobile,41539937,2994665,Français,48.8547105055,2.353240934
PW0175,2019-09-21T21:47:00+02:00,2019-09-21T21:47:00+02:00,75016,Mobile,3522279,186223,Anglais,48.8609372147,2.2893499444
PW0175,2019-09-21T21:50:00+02:00,2019-09-21T21:56:00+02:00,75016,Mobile,9801155,908026,Français,48.8609372147,2.2893499444
PW0065,2019-09-21T21:53:00+02:00,2019-09-21T21:56:00+02:00,75014,Mobile,7654340,812038,Anglais,48.832851161,2.3267672261
PW0161,2019-09-21T22:00:00+02:00,2019-09-21T22:07:00+02:00,75007,Mobile,24470529,3186820,Français,48.8581897423,2.312894264
PW0123-1,2019-09-21T22:02:00+02:00,2019-09-21T22:24:00+02:00,75004,Mobile,40509653,7469867,Anglais,48.8570518501,2.3523517242
PW0190,2019-09-21T22:07:00+02:00,2019-09-21T22:33:00+02:00,75007,Mobile,80478298,39768966,Français,48.8611484589,2.325065434
PW0123,2019-09-21T22:15:00+02:00,2019-09-21T22:58:00+02:00,75004,Mobile,9998297,1091604,Anglais,48.8563193139,2.3517550767
PW0165,2019-09-21T22:32:00+02:00,2019-09-21T22:39:00+02:00,75007,Mobile,39580371,2247238,Anglais,48.8569794103,2.2933390635
PW0154,2019-09-21T22:37:00+02:00,2019-09-21T22:47:00+02:00,75010,Mobile,4059207,5907900,Anglais,48.8480849077,2.3496431076
PW0163,2019-09-21T22:41:00+02:00,2019-09-21T23:15:00+02:00,75004,Mobile,62786537,6047416,Russe,48.8556307839,2.3656584031
PW0110,2019-09-21T22:41:00+02:00,2019-09-21T23:18:00+02:00,75001,Mobile,49011565,60161687,Français,48.8614694222,2.346303724
PW0193,2019-09-21T22:52:00+02:00,2019-09-21T22:57:00+02:00,75001,Mobile,7846830,2728047,Français,48.8574278537,2.3470199245
PW0181,2019-09-21T22:59:00+02:00,2019-09-21T23:11:00+02:00,75004,Mobile,6055785,1916252,Espagnol,48.8566875709,2.3489230003
PW0193,2019-09-21T23:01:00+02:00,2019-09-21T23:08:00+02:00,75004,Mobile,4579147,3339813,Anglais,48.8574278537,2.3470199245
PW0149,2019-09-21T23:05:00+02:00,2019-09-21T23:08:00+02:00,75001,Mobile,7715187,1607230,Russe,48.8593733254,2.3358223561
PW0194,2019-09-21T23:09:00+02:00,2019-09-21T23:18:00+02:00,75010,Mobile,17551959,3052382,Français,48.8801112154,2.3672066687
PW0163,2019-09-21T23:14:00+02:00,2019-09-21T23:39:00+02:00,75004,Mobile,54267466,3957758,Français,48.8556307839,2.3656584031
PW0189,2019-09-21T23:20:00+02:00,2019-09-21T23:29:00+02:00,75007,Mobile,3330537,485766,Portugais,48.8629641751,2.3045246819
PW0190,2019-09-21T23:31:00+02:00,2019-09-21T23:48:00+02:00,75007,Mobile,35778764,10517969,Russe,48.8611484589,2.325065434
PW0190,2019-09-21T23:34:00+02:00,2019-09-21T23:34:00+02:00,75007,Mobile,160362,15314,Français,48.8611484589,2.325065434
PW0119,2019-09-21T23:48:00+02:00,2019-09-22T00:15:00+02:00,75004,Mobile,21447795,2700518,Français,48.8572732825,2.3512776121
PW0181,2019-09-22T00:00:00+02:00,2019-09-22T00:08:00+02:00,75004,Mobile,7067881,13588587,Anglais,48.8566875709,2.3489230003
PW0175,2019-09-22T00:13:00+02:00,2019-09-22T00:29:00+02:00,75016,Mobile,64132240,3389561,Français,48.8609372147,2.2893499444
PW0123,2019-09-22T00:18:00+02:00,2019-09-22T01:16:00+02:00,75004,Mobile,192030643,9947104,Français,48.8563193139,2.3517550767
PW0149,2019-09-22T00:25:00+02:00,2019-09-22T00:40:00+02:00,75001,Mobile,13659069,62592239,Espagnol,48.8593733254,2.3358223561
PW0168,2019-09-22T00:38:00+02:00,2019-09-22T00:38:00+02:00,75020,Mobile,0,0,Français,48.8716051488,2.3849247505
PW0193,2019-09-22T00:41:00+02:00,2019-09-22T00:53:00+02:00,75001,Mobile,4884182,1333021,Anglais,48.8574278537,2.3470199245
PW0193,2019-09-22T00:43:00+02:00,2019-09-22T00:53:00+02:00,75001,Mobile,35305251,2298572,Espagnol,48.8574278537,2.3470199245
PW0152,2019-09-22T00:55:00+02:00,2019-09-22T01:33:00+02:00,75011,Mobile,19766571,2120567,Français,48.8649086244,2.381272317
PW0191,2019-09-22T01:28:00+02:00,2019-09-22T01:28:00+02:00,75004,Mobile,1705391,321442,Anglais,48.8547105055,2.353240934
PW0150,2019-09-22T01:34:00+02:00,2019-09-22T01:36:00+02:00,75004,Mobile,3780718,447539,Français,48.8523533398,2.3603109745
PW0063,2019-09-22T01:50:00+02:00,2019-09-22T01:51:00+02:00,75014,Mobile,1197286,174462,Anglais,48.8321552307,2.3268845369
PW0108,2019-09-22T09:10:00+02:00,2019-09-22T09:17:00+02:00,75016,Mobile,33173834,6657915,Français,48.8354989458,2.2557606933
PW0088,2019-09-22T09:38:00+02:00,2019-09-22T11:38:00+02:00,75015,Mobile,197284621,11162630,Français,48.8280331741,2.2933276108
PW0110,2019-09-22T10:02:00+02:00,2019-09-22T11:46:00+02:00,75001,Mobile,208652388,12307099,Français,48.8614694222,2.346303724
PW0123,2019-09-22T10:38:00+02:00,2019-09-22T11:04:00+02:00,75004,Mobile,60704922,4356461,Anglais,48.8563193139,2.3517550767
PW0170,2019-09-22T10:58:00+02:00,2019-09-22T12:58:00+02:00,75018,Mobile,118884372,34831577,Français,48.8864505694,2.3654757972
PW0163,2019-09-22T11:32:00+02:00,2019-09-22T11:39:00+02:00,75004,Mobile,26909734,3627697,Anglais,48.8556307839,2.3656584031
PW0165,2019-09-22T11:33:00+02:00,2019-09-22T11:36:00+02:00,75007,Mobile,1826371,10422773,Anglais,48.8569794103,2.2933390635
PW0100,2019-09-22T11:45:00+02:00,2019-09-22T11:47:00+02:00,75017,Tablette,9472872,452045,Français,48.8946479903,2.3188172423
PW0165,2019-09-22T12:09:00+02:00,2019-09-22T12:12:00+02:00,75007,Mobile,1060289,174238,Anglais,48.8569794103,2.2933390635
PW0199,2019-09-22T12:32:00+02:00,2019-09-22T12:37:00+02:00,75014,Mobile,11107062,616726,Anglais,48.8342318805,2.3321285183
PW0122-1,2019-09-22T12:34:00+02:00,2019-09-22T12:41:00+02:00,75004,Mobile,3024881,14471405,Français,48.856389683,2.352388267
PW0199,2019-09-22T12:36:00+02:00,2019-09-22T12:47:00+02:00,75014,Mobile,6344602,995058,Français,48.8342318805,2.3321285183
PW0149,2019-09-22T12:42:00+02:00,2019-09-22T12:43:00+02:00,75001,Mobile,2182119,527496,Russe,48.8593733254,2.3358223561
PW0122-1,2019-09-22T12:50:00+02:00,2019-09-22T12:52:00+02:00,75004,Mobile,2203881,326948,Polonais,48.856389683,2.352388267
PW0147,2019-09-22T12:51:00+02:00,2019-09-22T12:52:00+02:00,75010,Mobile,5981621,372731,Français,48.8754298708,2.353666773
PW0189,2019-09-22T12:57:00+02:00,2019-09-22T13:02:00+02:00,75007,Mobile,969396,250248,Anglais,48.8629641751,2.3045246819
PW0122-5,2019-09-22T13:04:00+02:00,2019-09-22T13:32:00+02:00,75004,Mobile,7143363,53930641,Anglais,48.8568665354,2.3531718233
PW0164,2019-09-22T13:18:00+02:00,2019-09-22T13:21:00+02:00,75010,Mobile,821823,115656,Français,48.8744988283,2.3619049385
PW0165,2019-09-22T13:25:00+02:00,2019-09-22T13:30:00+02:00,75007,Mobile,19379222,985652,Allemand,48.8569794103,2.2933390635
PW0170,2019-09-22T13:38:00+02:00,2019-09-22T13:43:00+02:00,75018,Mobile,14719100,969323,Français,48.8864505694,2.3654757972
PW0170-1,2019-09-22T13:48:00+02:00,2019-09-22T15:06:00+02:00,75018,Mobile,118151035,157149997,Anglais,48.8858336546,2.3650478296
PW0201,2019-09-22T13:58:00+02:00,2019-09-22T14:20:00+02:00,75014,Mobile,144947022,5824994,Français,48.8339906348,2.33201446
PW0056,2019-09-22T14:05:00+02:00,2019-09-22T14:11:00+02:00,75011,Mobile,24725162,1774959,Français,48.8698926807,2.3751172843
PW0151,2019-09-22T14:14:00+02:00,2019-09-22T14:21:00+02:00,75008,Ordinateur,34150400,4429551,Anglais,48.8802623407,2.309839897
PW0121,2019-09-22T14:17:00+02:00,2019-09-22T14:51:00+02:00,75004,Mobile,92422897,7328148,Anglais,48.8582613252,2.3583923572
PW0122-1,2019-09-22T14:28:00+02:00,2019-09-22T14:57:00+02:00,75004,Mobile,153569214,9556748,Français,48.856389683,2.352388267
PW0122-5,2019-09-22T14:32:00+02:00,2019-09-22T14:34:00+02:00,75004,Tablette,1456965,205771,Français,48.8568665354,2.3531718233
PW0202,2019-09-22T14:45:00+02:00,2019-09-22T14:57:00+02:00,75016,Mobile,26198052,2864068,Russe,48.8553935976,2.2807177166
PW0031,2019-09-22T14:51:00+02:00,2019-09-22T16:52:00+02:00,75015,Mobile,8295453,1196531,Français,48.8318321726,2.2957560958
PW0165,2019-09-22T14:54:00+02:00,2019-09-22T15:13:00+02:00,75007,Mobile,12590388,1744926,Anglais,48.8569794103,2.2933390635
PW0045,2019-09-22T15:02:00+02:00,2019-09-22T15:03:00+02:00,75020,Mobile,2363958,324746,Français,48.8598387687,2.4032269985
PW0156,2019-09-22T15:35:00+02:00,2019-09-22T17:36:00+02:00,75004,Ordinateur,12408616,2923501,Français,48.8558319848,2.3508346613
PW0122-3,2019-09-22T15:38:00+02:00,2019-09-22T15:42:00+02:00,75004,Mobile,2705809,422317,Français,48.8560260905,2.3526857859
PW0119,2019-09-22T15:40:00+02:00,2019-09-22T15:46:00+02:00,75004,Mobile,24111252,1704039,Français,48.8572732825,2.3512776121
PW0045,2019-09-22T15:41:00+02:00,2019-09-22T17:41:00+02:00,75020,Mobile,54150741,7462936,Français,48.8598387687,2.4032269985
PW0122-1,2019-09-22T15:45:00+02:00,2019-09-22T16:03:00+02:00,75004,Mobile,2842028,14100231,Français,48.856389683,2.352388267
PW0112,2019-09-22T15:54:00+02:00,2019-09-22T16:15:00+02:00,75001,Ordinateur,18174773,929809,Français,48.8614889106,2.3441541095
PW0143,2019-09-22T16:03:00+02:00,2019-09-22T18:04:00+02:00,75001,Mobile,223947953,81093913,Français,48.8618194855,2.3476439033
PW0009,2019-09-22T16:03:00+02:00,2019-09-22T16:07:00+02:00,75018,Mobile,13981113,882267,Anglais,48.8901061541,2.3632099736
PW0143,2019-09-22T16:04:00+02:00,2019-09-22T16:17:00+02:00,75001,Mobile,11452196,5227951,Français,48.8618194855,2.3476439033
PW0045,2019-09-22T16:10:00+02:00,2019-09-22T18:10:00+02:00,75020,Mobile,88638545,10482818,Français,48.8598387687,2.4032269985
PW0121,2019-09-22T16:11:00+02:00,2019-09-22T16:59:00+02:00,75004,Mobile,30329447,5080738,Français,48.8582613252,2.3583923572
PW0121,2019-09-22T16:16:00+02:00,2019-09-22T18:17:00+02:00,75004,Mobile,8839024,897410,Anglais,48.8582613252,2.3583923572
PW0045,2019-09-22T16:28:00+02:00,2019-09-22T18:28:00+02:00,75020,Ordinateur,99553218,12692883,Français,48.8598387687,2.4032269985
PW0121,2019-09-22T16:39:00+02:00,2019-09-22T17:23:00+02:00,75004,Mobile,7397185,937260,Anglais,48.8582613252,2.3583923572
PW0143,2019-09-22T16:51:00+02:00,2019-09-22T18:52:00+02:00,75001,Mobile,435517371,19737250,Français,48.8618194855,2.3476439033
PW0045,2019-09-22T16:53:00+02:00,2019-09-22T16:59:00+02:00,75020,Mobile,24652831,1075777,Français,48.8598387687,2.4032269985
PW0122-5,2019-09-22T16:58:00+02:00,2019-09-22T18:09:00+02:00,75004,Mobile,37873804,2904803,Anglais,48.8568665354,2.3531718233
PW0147,2019-09-22T17:02:00+02:00,2019-09-22T17:29:00+02:00,75010,Ordinateur,17701885,1791394,Français,48.8754298708,2.353666773
PW0045,2019-09-22T17:05:00+02:00,2019-09-22T19:06:00+02:00,75020,Ordinateur,67793330,8245923,Français,48.8598387687,2.4032269985
PW0051,2019-09-22T17:09:00+02:00,2019-09-22T18:25:00+02:00,75012,Mobile,146518719,15230599,Français,48.8425411215,2.3974768897
PW0199,2019-09-22T17:13:00+02:00,2019-09-22T17:20:00+02:00,75014,Mobile,6380140,5229985,Espagnol,48.8342318805,2.3321285183
PW0104,2019-09-22T17:18:00+02:00,2019-09-22T17:34:00+02:00,75017,Tablette,6368896,723087,Français,48.8883943592,2.3030897057
PW0009,2019-09-22T17:23:00+02:00,2019-09-22T17:59:00+02:00,75018,Mobile,107357010,6199106,Anglais,48.8901061541,2.3632099736
PW0167,2019-09-22T17:55:00+02:00,2019-09-22T17:58:00+02:00,75019,Mobile,5620840,955778,Anglais,48.8852754048,2.3763541911
PW0143,2019-09-22T18:02:00+02:00,2019-09-22T19:08:00+02:00,75001,Mobile,116748803,12028007,Français,48.8618194855,2.3476439033
PW0122-5,2019-09-22T18:07:00+02:00,2019-09-22T18:18:00+02:00,75004,Mobile,20991354,10423882,Anglais,48.8568665354,2.3531718233
PW0045,2019-09-22T18:10:00+02:00,2019-09-22T18:25:00+02:00,75020,Mobile,8112337,1133379,Français,48.8598387687,2.4032269985
PW0147,2019-09-22T18:14:00+02:00,2019-09-22T19:53:00+02:00,75010,Ordinateur,184364220,14635155,Français,48.8754298708,2.353666773
PW0103,2019-09-22T18:17:00+02:00,2019-09-22T20:17:00+02:00,75013,Mobile,188692710,37019889,Français,48.8202371888,2.3681251513
PW0121,2019-09-22T18:24:00+02:00,2019-09-22T18:28:00+02:00,75004,Mobile,6175074,421391,Anglais,48.8582613252,2.3583923572
PW0103,2019-09-22T18:25:00+02:00,2019-09-22T18:43:00+02:00,75013,Mobile,51283034,3060800,Français,48.8202371888,2.3681251513
PW0147,2019-09-22T18:27:00+02:00,2019-09-22T19:55:00+02:00,75010,Ordinateur,51275377,5868898,Français,48.8754298708,2.353666773
PW0122-3,2019-09-22T18:39:00+02:00,2019-09-22T18:43:00+02:00,75004,Mobile,4186529,533468,Français,48.8560260905,2.3526857859
PW0123,2019-09-22T18:53:00+02:00,2019-09-22T18:58:00+02:00,75004,Mobile,850608,149620,Allemand,48.8563193139,2.3517550767
PW0170,2019-09-22T18:53:00+02:00,2019-09-22T20:54:00+02:00,75018,Mobile,246417239,13862962,Français,48.8864505694,2.3654757972
PW0112,2019-09-22T18:56:00+02:00,2019-09-22T20:01:00+02:00,75001,Mobile,137958062,62682340,Français,48.8614889106,2.3441541095
PW0045,2019-09-22T19:07:00+02:00,2019-09-22T19:48:00+02:00,75020,Ordinateur,12161320,1357224,Français,48.8598387687,2.4032269985
PW0147,2019-09-22T19:12:00+02:00,2019-09-22T19:56:00+02:00,75010,Ordinateur,136068712,12556021,Français,48.8754298708,2.353666773
PW0154,2019-09-22T19:13:00+02:00,2019-09-22T19:58:00+02:00,75010,Mobile,75974939,30399048,Français,48.8480849077,2.3496431076
PW0045,2019-09-22T19:17:00+02:00,2019-09-22T19:33:00+02:00,75020,Ordinateur,4638241,565219,Français,48.8598387687,2.4032269985
